"","price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
"1",1.39,1.39,1.266666,1.313333,222600,0.958929,2015-01-02,"LCAM3.SA",NA,NA
"2",1.35,1.35,1.26,1.26,844200,0.919987,2015-01-05,"LCAM3.SA",-0.0406098887404595,-0.0406088935555567
"3",1.283333,1.286666,1.23,1.243333,625200,0.907818,2015-01-06,"LCAM3.SA",-0.0132273608214029,-0.0132277777777777
"4",1.31,1.31,1.226666,1.263333,45600,0.922421,2015-01-07,"LCAM3.SA",0.0160858233698826,0.0160857951972642
"5",1.293333,1.293333,1.233333,1.256666,9300,0.917553,2015-01-08,"LCAM3.SA",-0.00527741671102466,-0.00527731009955412
"6",1.256666,1.256666,1.256666,1.256666,0,0.917553,2015-01-09,"LCAM3.SA",0,0
"7",1.236666,1.236666,1.206666,1.22,51900,0.890782,2015-01-12,"LCAM3.SA",-0.0291765162339396,-0.0291772038075352
"8",1.22,1.233333,1.22,1.226666,21300,0.895649,2015-01-13,"LCAM3.SA",0.00546373860271099,0.0054639344262295
"9",1.206666,1.233333,1.206666,1.22,37500,0.890782,2015-01-14,"LCAM3.SA",-0.00543404838279293,-0.00543424208382726
"10",1.25,1.25,1.176666,1.203333,26100,0.890068,2015-01-15,"LCAM3.SA",-0.000801542913978937,-0.0136614754098361
"11",1.203333,1.203333,1.136666,1.143333,394200,0.845688,2015-01-16,"LCAM3.SA",-0.0498613589074093,-0.0498615096569279
"12",1.176666,1.19,1.166666,1.166666,3900,0.862947,2015-01-19,"LCAM3.SA",0.0204082356613786,0.0204078776699352
"13",1.166666,1.166666,1.16,1.166666,505500,0.862947,2015-01-20,"LCAM3.SA",0,0
"14",1.15,1.163333,1.14,1.15,33600,0.85062,2015-01-21,"LCAM3.SA",-0.0142847706753717,-0.0142851510200863
"15",1.15,1.15,1.133333,1.15,484800,0.85062,2015-01-22,"LCAM3.SA",0,0
"16",1.14,1.14,1.133333,1.133333,36900,0.838291,2015-01-23,"LCAM3.SA",-0.0144941336907197,-0.0144930434782609
"17",1.116666,1.133333,1.103333,1.116666,2064600,0.825963,2015-01-26,"LCAM3.SA",-0.014706110407961,-0.0147061807959356
"18",1.103333,1.116666,1.093333,1.116666,28500,0.825963,2015-01-27,"LCAM3.SA",0,0
"19",1.116666,1.116666,1.1,1.1,69900,0.813636,2015-01-28,"LCAM3.SA",-0.0149243973398324,-0.0149247850297223
"20",1.116666,1.116666,1.1,1.116666,976800,0.825963,2015-01-29,"LCAM3.SA",0.0151505095644735,0.015150909090909
"21",1.16,1.233333,1.116666,1.233333,516600,0.912259,2015-01-30,"LCAM3.SA",0.104479256334727,0.10447797282267
"22",1.26,1.263333,1.206666,1.233333,18600,0.912259,2015-02-02,"LCAM3.SA",0,0
"23",1.256666,1.263333,1.186666,1.263333,243900,0.934449,2015-02-03,"LCAM3.SA",0.0243242324822226,0.0243243308984677
"24",1.263333,1.316666,1.25,1.283333,53100,0.949242,2015-02-04,"LCAM3.SA",0.0158307194935197,0.0158311387417254
"25",1.283333,1.326666,1.233333,1.283333,45000,0.949242,2015-02-05,"LCAM3.SA",0,0
"26",1.35,1.35,1.25,1.266666,120000,0.936914,2015-02-06,"LCAM3.SA",-0.0129872045274019,-0.0129872761005911
"27",1.306666,1.306666,1.223333,1.25,214800,0.924587,2015-02-09,"LCAM3.SA",-0.0131570240171456,-0.013157375345987
"28",1.27,1.323333,1.21,1.23,372300,0.909793,2015-02-10,"LCAM3.SA",-0.0160006575909029,-0.016
"29",1.24,1.24,1.186666,1.196666,307500,0.885137,2015-02-11,"LCAM3.SA",-0.0271006701524413,-0.0271008130081301
"30",1.216666,1.216666,1.18,1.2,420000,0.887603,2015-02-12,"LCAM3.SA",0.00278600939741547,0.00278607397552855
"31",1.173333,1.196666,1.133333,1.196666,241200,0.885137,2015-02-13,"LCAM3.SA",-0.0027782691135565,-0.00277833333333333
"32",1.196666,1.2,1.196666,1.2,1200,0.887603,2015-02-18,"LCAM3.SA",0.00278600939741547,0.00278607397552855
"33",1.2,1.2,1.166666,1.2,38700,0.887603,2015-02-19,"LCAM3.SA",0,0
"34",1.196666,1.216666,1.193333,1.2,206700,0.887603,2015-02-20,"LCAM3.SA",0,0
"35",1.2,1.216666,1.2,1.2,7800,0.887603,2015-02-23,"LCAM3.SA",0,0
"36",1.233333,1.25,1.183333,1.196666,14400,0.885137,2015-02-24,"LCAM3.SA",-0.0027782691135565,-0.00277833333333333
"37",1.196666,1.196666,1.15,1.15,9000,0.85062,2015-02-25,"LCAM3.SA",-0.0389962231835297,-0.0389966791067851
"38",1.173333,1.196666,1.15,1.18,28500,0.87281,2015-02-26,"LCAM3.SA",0.0260868542945145,0.0260869565217392
"39",1.153333,1.16,1.12,1.133333,2143500,0.838291,2015-02-27,"LCAM3.SA",-0.0395492718919352,-0.0395483050847458
"40",1.163333,1.173333,1.12,1.14,1257300,0.843223,2015-03-02,"LCAM3.SA",0.00588339848572872,0.00588264878901423
"41",1.163333,1.163333,1.123333,1.133333,67800,0.838291,2015-03-03,"LCAM3.SA",-0.00584898656701716,-0.00584824561403507
"42",1.123333,1.123333,1.083333,1.116666,271200,0.825963,2015-03-04,"LCAM3.SA",-0.014706110407961,-0.0147061807959356
"43",1.116666,1.116666,1.1,1.103333,318900,0.816101,2015-03-05,"LCAM3.SA",-0.0119400021550603,-0.0119400071283625
"44",1.103333,1.113333,1.1,1.11,4200,0.821033,2015-03-06,"LCAM3.SA",0.00604336963194507,0.00604260001287038
"45",1.093333,1.093333,1.033333,1.06,229500,0.78405,2015-03-09,"LCAM3.SA",-0.0450444744608316,-0.045045045045045
"46",1.066666,1.066666,0.996666,0.996666,361500,0.737203,2015-03-10,"LCAM3.SA",-0.0597500159428608,-0.0597490566037736
"47",1.023333,1.023333,0.973333,0.99,740100,0.732273,2015-03-11,"LCAM3.SA",-0.00668743887368894,-0.0066882987881598
"48",1,1.006666,0.943333,0.996666,889800,0.737203,2015-03-12,"LCAM3.SA",0.00673246180044895,0.00673333333333348
"49",1,1.05,0.97,1.01,63000,0.747066,2015-03-13,"LCAM3.SA",0.0133789471827976,0.0133786042666248
"50",1.01,1.01,0.993333,1,12900,0.739669,2015-03-16,"LCAM3.SA",-0.00990140094717196,-0.00990099009900991
"51",1.013333,1.033333,0.983333,1,237000,0.739669,2015-03-17,"LCAM3.SA",0,0
"52",1.013333,1.04,1,1.01,136500,0.747066,2015-03-18,"LCAM3.SA",0.0100004191063841,0.01
"53",1.033333,1.033333,1.003333,1.016666,9600,0.751997,2015-03-19,"LCAM3.SA",0.00660048777484179,0.00660000000000016
"54",1.03,1.05,1.03,1.043333,92700,0.771721,2015-03-20,"LCAM3.SA",0.0262288280405374,0.0262298532654774
"55",1.036666,1.05,1.033333,1.033333,126600,0.764325,2015-03-23,"LCAM3.SA",-0.00958377444698277,-0.00958466759893539
"56",1.086666,1.1,1.056666,1.066666,209100,0.78898,2015-03-24,"LCAM3.SA",0.0322572204232492,0.0322577523412102
"57",1.07,1.076666,1.023333,1.03,2493600,0.777401,2015-03-25,"LCAM3.SA",-0.0146759106694719,-0.0343743964839976
"58",1.05,1.063333,1.033333,1.063333,1494300,0.80256,2015-03-26,"LCAM3.SA",0.0323629632583442,0.0323621359223301
"59",1.043333,1.083333,1.03,1.083333,126000,0.817655,2015-03-27,"LCAM3.SA",0.018808562599681,0.0188087833256374
"60",1.08,1.123333,1.06,1.123333,124200,0.847845,2015-03-30,"LCAM3.SA",0.0369226629813306,0.036923088284027
"61",1.16,1.16,1.096666,1.15,274800,0.867972,2015-03-31,"LCAM3.SA",0.0237390088990324,0.0237391761837318
"62",1.136666,1.166666,1.1,1.13,173100,0.852877,2015-04-01,"LCAM3.SA",-0.017391113999069,-0.0173913043478261
