"","price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
"1",3.27,3.27,3.15,3.17,21734100,2.390129,2015-01-02,"B3SA3.SA",NA,NA
"2",3.143333,3.153333,3.056666,3.083333,34790100,2.324782,2015-01-05,"B3SA3.SA",-0.0273403653108263,-0.0273397476340693
"3",3.066666,3.113333,3.033333,3.113333,49214700,2.347402,2015-01-06,"B3SA3.SA",0.00972994457114695,0.00972973078159245
"4",3.133333,3.283333,3.126666,3.236666,24006600,2.440393,2015-01-07,"B3SA3.SA",0.0396144333181958,0.0396144582028328
"5",3.296666,3.3,3.19,3.193333,22967700,2.407721,2015-01-08,"B3SA3.SA",-0.0133880075873024,-0.0133881592972522
"6",3.196666,3.216666,3.103333,3.11,17848800,2.344889,2015-01-09,"B3SA3.SA",-0.0260960468426368,-0.0260959317427905
"7",3.1,3.123333,3.006666,3.02,37890600,2.277031,2015-01-12,"B3SA3.SA",-0.0289386832383109,-0.0289389067524115
"8",3.016666,3.126666,3.013333,3.026666,29477700,2.282056,2015-01-13,"B3SA3.SA",0.00220682107533876,0.00220728476821197
"9",3,3.093333,2.983333,3.086666,18569100,2.327296,2015-01-14,"B3SA3.SA",0.0198242286779993,0.0198237929127298
"10",3.07,3.176666,3.063333,3.073333,29427000,2.317243,2015-01-15,"B3SA3.SA",-0.00431960524144759,-0.00431954736923279
"11",3.09,3.183333,3.09,3.166666,21628200,2.387614,2015-01-16,"B3SA3.SA",0.0303684162601852,0.0303686583913947
"12",3.143333,3.18,2.983333,2.993333,29226900,2.256924,2015-01-19,"B3SA3.SA",-0.0547366534121512,-0.0547367483656314
"13",3.06,3.113333,3.023333,3.053333,53613600,2.302163,2015-01-20,"B3SA3.SA",0.0200445384957579,0.0200445456619762
"14",3.066666,3.2,3.023333,3.193333,40127400,2.407721,2015-01-21,"B3SA3.SA",0.045851662110806,0.0458515333899054
"15",3.216666,3.343333,3.213333,3.33,92274600,2.510766,2015-01-22,"B3SA3.SA",0.0427977327937912,0.0427976036323177
"16",3.33,3.33,3.233333,3.273333,24373200,2.46804,2015-01-23,"B3SA3.SA",-0.0170171174852615,-0.0170171171171172
"17",3.216666,3.263333,3.186666,3.233333,27995100,2.437881,2015-01-26,"B3SA3.SA",-0.0122198181552973,-0.0122199605111977
"18",3.226666,3.316666,3.163333,3.293333,31176900,2.48312,2015-01-27,"B3SA3.SA",0.0185566891903255,0.0185567029439899
"19",3.25,3.273333,3.17,3.22,24946500,2.427827,2015-01-28,"B3SA3.SA",-0.0222675505009826,-0.0222671075169136
"20",3.21,3.283333,3.166666,3.283333,29271000,2.47558,2015-01-29,"B3SA3.SA",0.0196690291359309,0.0196686335403726
"21",3.216666,3.216666,3.03,3.066666,69632100,2.312216,2015-01-30,"B3SA3.SA",-0.0659901921973841,-0.0659899559380666
"22",3.066666,3.12,3.036666,3.106666,25132200,2.342375,2015-02-02,"B3SA3.SA",0.0130433315918583,0.0130434810964088
