ref.date,price.open,price.high,price.low,price.close,volume,price.adjusted,price.open_derivative,price.high_derivative,price.low_derivative,volume_derivative,price.adjusted_derivative,price.open_integral,price.high_integral,price.low_integral,volume_integral,price.adjusted_integral,price.open_moving_average,price.open_std,price.high_moving_average,price.high_std,price.low_moving_average,price.low_std,volume_moving_average,volume_std,price.adjusted_moving_average,price.adjusted_std,price.open^2,price.open*price.high,price.open*price.low,price.open*price.close,price.open*volume,price.open*price.adjusted,price.high^2,price.high*price.low,price.high*price.close,price.high*volume,price.high*price.adjusted,price.low^2,price.low*price.close,price.low*volume,price.low*price.adjusted,price.close^2,price.close*volume,price.close*price.adjusted,volume^2,volume*price.adjusted,price.adjusted^2,high-low,high-close,low-close,close-open,high-open,low-open,preco_fechamento_ant,preco_fechamento_amanha
2015-01-16,3.09,3.183333,3.09,3.166666,21628200,2.387615,0.020000000000000018,0.0066670000000002005,0.026666999999999774,-7798800.0,0.07037199999999988,9.16,9.453332,9.136666,69624300.0,7.032154,3.0533333333333332,0.04725815626252832,3.1511106666666664,0.05014784438371561,3.045555333333333,0.05551122675939878,23208100.0,5598710.66496564,2.3440513333333333,0.03806061602671921,9.5481,9.836498970000001,9.5481,9.78499794,66831138.0,7.377730349999999,10.133608988889002,9.836498970000001,10.080552377778002,68849762.7906,7.600573620795,9.5481,9.78499794,66831138.0,7.377730349999999,10.027773555556001,68489285.5812,7.56077924159,467779035240000.0,51639814.74299999,5.700705388224999,0.09333300000000033,0.016666999999999987,-0.07666600000000034,0.07666600000000034,0.09333300000000033,0.0,3.073333,2.993333
2015-01-19,3.143333,3.18,2.983333,2.993333,29226900,2.256924,0.0533330000000003,-0.0033330000000000304,-0.10666699999999985,7598700.0,-0.13069099999999967,9.303332999999999,9.539999000000002,9.136666,80282100.0,6.9617819999999995,3.1011109999999995,0.037908085720597506,3.1799996666666672,0.0033335000125003273,3.045555333333333,0.05551122675939878,26760700.0,4446001.25843437,2.320594,0.06540990957798368,9.880542348889001,9.99579894,9.377609068889,9.409042398889,91869879.25770001,7.094263687692001,10.112400000000001,9.486998940000001,9.51879894,92941542.0,7.177018320000001,8.900275788889001,8.930109118889,87193575.2577,6.733155847692,8.960042448888998,87485844.2577,6.755725087692,854211683610000.0,65962892.0556,5.093705941776001,0.19666700000000015,0.18666700000000036,-0.009999999999999787,-0.15000000000000036,0.036667000000000005,-0.16000000000000014,3.166666,3.053333
2015-01-20,3.06,3.113333,3.023333,3.053333,53613600,2.302163,-0.0833330000000001,-0.06666700000000025,0.040000000000000036,24386700.0,0.04523900000000003,9.293333,9.476666,9.096666,104468700.0,6.946702,3.097777666666667,0.04220741992035889,3.1588886666666665,0.039487546091563616,3.0322220000000004,0.053886203828067886,34822900.0,16710860.69865942,2.3155673333333335,0.06636860315189202,9.3636,9.52679898,9.251398980000001,9.34319898,164057616.0,7.04461878,9.692842368889,9.412642398889,9.506042388889,166916990.1288,7.167400039279,9.140542428889,9.231242418889,162091766.1288,6.9602053692790005,9.322842408888999,163700174.1288,7.029270259279,2874418104960000.0,123427246.2168,5.299954478569001,0.08999999999999986,0.06000000000000005,-0.029999999999999805,-0.0066670000000002005,0.05333299999999985,-0.036667000000000005,2.993333,3.193333
2015-01-21,3.066666,3.2,3.023333,3.193333,40127400,2.407721,0.006666000000000061,0.08666700000000027,0.0,-13486200.0,0.10555799999999982,9.269999,9.493333,9.029999,122967900.0,6.966808,3.089999666666667,0.0463081226388365,3.1644443333333334,0.04537924962285476,3.009999666666667,0.023094010767587544,40989300.0,12216175.25782927,2.3222693333333333,0.07738302321784366,9.404440355556,9.8133312,9.271552517778,9.792885737778,123057333.2484,7.383676128186,10.240000000000002,9.6746656,10.218665600000001,128407680.0,7.7047072000000005,9.140542428889,9.654509038889,121318492.6242,7.279342354093,10.197375648889,128140150.6242,7.688654924093,1610208230760000.0,96615583.6554,5.797120413841,0.17666700000000013,0.0066670000000002005,-0.16999999999999993,0.12666699999999986,0.13333400000000006,-0.043333000000000066,3.053333,3.33
2015-01-22,3.216666,3.343333,3.213333,3.33,92274600,2.510766,0.1499999999999999,0.1433329999999997,0.18999999999999995,52147200.0,0.10304499999999983,9.343332,9.656666,9.259999,186015600.0,7.22065,3.114444,0.08858956965693046,3.2188886666666665,0.11615759250403461,3.0866663333333335,0.10969655114602932,62005200.0,27067449.637525883,2.4068833333333335,0.10430402277157513,10.346940155556,10.754385587778,10.336219007778,10.71149778,296816568.4836,8.076295626156,11.177875548888998,10.743242258889,11.13329889,308504715.2418,8.394326823078,10.325508968889,10.70039889,296509017.2418,8.067927243078,11.0889,307274418.0,8.36085078,8514601805160000.0,231679928.34359998,6.303945906755999,0.1299999999999999,0.013332999999999817,-0.11666700000000008,0.11333400000000005,0.12666699999999986,-0.0033330000000000304,3.193333,3.273333
2015-01-23,3.33,3.33,3.233333,3.273333,24373200,2.46804,0.11333400000000005,-0.013332999999999817,0.020000000000000018,-67901400.0,-0.04272600000000004,9.613332,9.873333,9.469999,156775200.0,7.386526999999999,3.204444,0.13209175542780863,3.2911110000000003,0.07918556031878567,3.1566663333333334,0.11590225767142504,52258400.0,35539005.349615514,2.4621756666666665,0.05177220113471372,11.0889,11.0889,10.76699889,10.90019889,81162756.0,8.2185732,11.0889,10.76699889,10.90019889,81162756.0,8.2185732,10.454442288889,10.583775608889,78806671.8756,7.979995177319999,10.714708928889001,79781599.8756,8.078716777319999,594052878240000.0,60154032.528,6.091221441599999,0.09666700000000006,0.05666700000000002,-0.040000000000000036,-0.05666700000000002,0.0,-0.09666700000000006,3.33,3.233333
2015-01-26,3.216666,3.263333,3.186666,3.233333,27995100,2.43788,-0.11333400000000005,-0.06666700000000025,-0.04666699999999979,3621900.0,-0.030159999999999965,9.763332,9.936665999999999,9.633332000000001,144642900.0,7.416685999999999,3.254444,0.06543341540833665,3.3122219999999998,0.0428607391793478,3.211110666666667,0.023412737907673148,48214300.0,38200288.83359391,2.472228666666666,0.03662309306070753,10.346940155556,10.497052307777999,10.250440175556001,10.400552327778,90050886.3366,7.841845708079999,10.649342268888999,10.399152317778,10.551442278888999,91357333.66829999,7.955614254039999,10.154840195556002,10.303552337778001,89211033.3366,7.76870930808,10.454442288889,90517480.6683,7.882477854039999,783725624010000.0,68248694.388,5.9432588943999995,0.0766669999999996,0.029999999999999805,-0.04666699999999979,0.016666999999999987,0.04666699999999979,-0.029999999999999805,3.273333,3.293333
2015-01-27,3.226666,3.316666,3.163333,3.293333,31176900,2.483119,0.009999999999999787,0.0533330000000003,-0.023333000000000048,3181800.0,0.04523900000000003,9.773332,9.909999000000001,9.583332,83545200.0,7.3890389999999995,3.2577773333333333,0.06274619658061574,3.3033330000000003,0.03527674714312644,3.1944440000000003,0.03564229177536242,27848400.0,3404221.5101253325,2.4630129999999997,0.023034644060629904,10.411373475556,10.701773415556,10.207019037778,10.626485617778,100597443.2154,8.012195651253998,11.000273355556,10.491719007778,10.922885587778001,103403364.21540001,8.235676361253999,10.006675668889,10.417908958889,98622916.6077,7.854932275627,10.846042248889,102675913.6077,8.177737745626999,971999093610000.0,77415952.75109999,6.165879968161,0.15333299999999994,0.023333000000000048,-0.1299999999999999,0.06666700000000025,0.0900000000000003,-0.06333299999999964,3.233333,3.22
2015-01-28,3.25,3.273333,3.17,3.22,24946500,2.427828,0.023334000000000188,-0.043333000000000066,0.0066669999999997565,-6230400.0,-0.05529099999999998,9.693332,9.853332,9.519999,84118500.0,7.348827,3.2311106666666665,0.017105706221413452,3.284444,0.028349479060470615,3.173333,0.012018273128868384,28039500.0,3115437.2983579687,2.449609,0.02945251688735482,10.5625,10.63833225,10.3025,10.465,81076125.0,7.890440999999999,10.714708928889001,10.37646561,10.54013226,81658201.6845,7.947089510724,10.0489,10.2074,79080405.0,7.696214759999999,10.368400000000001,80327730.0,7.81760616,622327862250000.0,60565811.202,5.894348797584,0.10333300000000012,0.05333299999999985,-0.050000000000000266,-0.029999999999999805,0.023333000000000048,-0.08000000000000007,3.293333,3.283333
2015-01-29,3.21,3.283333,3.166666,3.283333,29271000,2.47558,-0.040000000000000036,0.009999999999999787,-0.003333999999999726,4324500.0,0.04775200000000002,9.686665999999999,9.873332,9.499998999999999,85394400.0,7.386527,3.2288886666666663,0.020092416114875427,3.2911106666666665,0.022689343232746895,3.166666333333333,0.003333500012510572,28464800.0,3192481.772853214,2.4621756666666665,0.02998384205423395,10.3041,10.539498929999999,10.16499786,10.539498929999999,93959910.0,7.9466117999999994,10.780275588889,10.397218977778,10.780275588889,96106440.243,8.128153508139999,10.027773555556001,10.397218977778,92691480.486,7.83933501628,10.780275588889,96106440.243,8.128153508139999,856791441000000.0,72462702.17999999,6.1284963364,0.11666699999999963,0.0,-0.11666699999999963,0.07333299999999987,0.07333299999999987,-0.04333399999999976,3.22,3.066666
2015-01-30,3.216666,3.216666,3.03,3.066666,69632100,2.312216,0.006666000000000061,-0.06666699999999981,-0.1366660000000004,40361100.0,-0.16336400000000006,9.676666,9.773332,9.366666,123849600.0,7.215624,3.2255553333333338,0.021430473287664693,3.2577773333333333,0.03595283432962323,3.1222220000000003,0.07988398996044245,41283200.0,24645900.74373424,2.405208,0.08399819893307196,10.346940155556,10.346940155556,9.74649798,9.864440255556,223983208.5786,7.437626591856,10.346940155556,9.74649798,9.864440255556,223983208.5786,7.437626591856,9.1809,9.29199798,210985263.0,7.006014479999999,9.404440355556,213538393.57860002,7.090794191855999,4848629350410000.0,161004455.7336,5.346342830655999,0.18666600000000022,0.1499999999999999,-0.03666600000000031,-0.1499999999999999,0.0,-0.18666600000000022,3.283333,3.106666
2015-02-02,3.066666,3.12,3.036666,3.106666,25132200,2.342376,-0.1499999999999999,-0.09666599999999992,0.006666000000000061,-44499900.0,0.030159999999999965,9.493332,9.619999,9.233332,124035300.0,7.130172,3.164444,0.08474380126003336,3.206666333333333,0.082124370453193,3.0777773333333336,0.07705196418867849,41345100.0,24584511.24407398,2.376724,0.08692978748392258,9.404440355556,9.56799792,9.312440375556,9.527106995556,77072063.24520001,7.183284838415999,9.7344,9.47439792,9.69279792,78412464.0,7.30821312,9.221340395556,9.433907015556,76318097.2452,7.113013558415999,9.651373635556,78077351.24520001,7.276979878415999,631627476840000.0,58869062.1072,5.486725325375999,0.08333400000000024,0.013333999999999957,-0.07000000000000028,0.040000000000000036,0.05333399999999999,-0.03000000000000025,3.066666,3.193333
2015-02-03,3.156666,3.22,3.113333,3.193333,38930100,2.407721,0.08999999999999986,0.10000000000000009,0.07666700000000004,13797900.0,0.06534500000000021,9.439998,9.556666,9.179998999999999,133694400.0,7.062313,3.1466659999999997,0.07549834435270789,3.1855553333333333,0.05679705261132208,3.0599996666666662,0.04630812263883463,44564800.0,22778776.4831652,2.3541043333333334,0.048820760013884315,9.964540235555999,10.164464520000001,9.827752427778,10.080285707778,122889323.0466,7.600371018186,10.368400000000001,10.02493226,10.28253226,125354922.00000001,7.752861620000001,9.692842368889,9.941909008888999,121202365.02329999,7.496037244092999,10.197375648889,124316773.02329999,7.688654924093,1515552686010000.0,93732819.3021,5.797120413841,0.10666700000000029,0.02666700000000022,-0.08000000000000007,0.036667000000000005,0.06333400000000022,-0.043333000000000066,3.106666,3.25
2015-02-04,3.216666,3.29,3.133333,3.25,37300200,2.450447,0.06000000000000005,0.06999999999999984,0.020000000000000018,-1629900.0,0.04272600000000004,9.439998,9.63,9.283332,101362500.0,7.200544000000001,3.1466659999999997,0.07549834435270789,3.2100000000000004,0.08544003745317508,3.0944439999999998,0.05102668873246621,33787500.0,7539881.104500256,2.4001813333333337,0.05442857880133696,10.346940155556,10.58283114,10.078885727778,10.454164500000001,119982285.1332,7.882269549702,10.8241,10.30866557,10.6925,122717658.0,8.06197063,9.817775688889,10.18333225,116873947.5666,7.678066449851,10.5625,121225650.0,7.96395275,1391304920040000.0,91402163.1894,6.0046904998090005,0.1566670000000001,0.040000000000000036,-0.11666700000000008,0.033333999999999975,0.07333400000000001,-0.0833330000000001,3.193333,3.226666
2015-02-05,3.23,3.276666,3.2,3.226666,34461600,2.432853,0.013333999999999957,-0.013333999999999957,0.06666700000000025,-2838600.0,-0.017593999999999888,9.603332,9.786666,9.446666,110691900.0,7.291021000000001,3.2011106666666667,0.039063348363054064,3.262222,0.03716815642455222,3.1488886666666667,0.045379249622853744,36897300.0,2261331.326895729,2.4303403333333335,0.02147353928287946,10.4329,10.58363118,10.336,10.42213118,111310968.0,7.85811519,10.736540075556,10.485331200000001,10.572706775556,112919153.0256,7.9716467080980005,10.240000000000002,10.3253312,110277120.0,7.785129600000001,10.411373475556,111196073.02559999,7.850004058098,1187601874560000.0,83840006.9448,5.918773719609001,0.0766659999999999,0.050000000000000266,-0.026665999999999634,-0.00333400000000017,0.046666000000000096,-0.029999999999999805,3.25,3.143333
2015-02-06,3.176666,3.21,3.07,3.143333,34916700,2.370022,-0.05333399999999999,-0.06666600000000011,-0.13000000000000034,455100.0,-0.06283100000000008,9.623332,9.776666,9.403333,106678500.0,7.253322000000001,3.207777333333333,0.027755813541190104,3.258888666666667,0.04286053179013677,3.134444333333333,0.06500712496590887,35559500.0,1524567.600993803,2.417774,0.04227975090986247,10.091206875556,10.19709786,9.75236462,9.985319067778,110918693.7222,7.528768306652,10.3041,9.8547,10.09009893,112082607.0,7.60777062,9.4249,9.65003231,107194269.0,7.27596754,9.880542348889001,109754815.3611,7.449768363326001,1219175938890000.0,82753347.1674,5.617004280484,0.14000000000000012,0.06666699999999981,-0.07333300000000031,-0.033332999999999835,0.033333999999999975,-0.10666600000000015,3.226666,3.143333
2015-02-09,3.143333,3.16,3.11,3.143333,23987400,2.370022,-0.033332999999999835,-0.04999999999999982,0.040000000000000036,-10929300.0,0.0,9.549999,9.646666,9.379999999999999,93365700.0,7.172897,3.1833329999999997,0.04371646016090518,3.215555333333333,0.05853106171370285,3.1266666666666665,0.0665832811847937,31121900.0,6182846.972875845,2.3909656666666668,0.03627549476345307,9.880542348889001,9.932932280000001,9.77576563,9.880542348889001,75400386.0042,7.449768363326001,9.985600000000002,9.8276,9.932932280000001,75800184.0,7.489269520000001,9.672099999999999,9.77576563,74600814.0,7.37076842,9.880542348889001,75400386.0042,7.449768363326001,575395358760000.0,56850665.7228,5.617004280484,0.050000000000000266,0.016666999999999987,-0.03333300000000028,0.0,0.016666999999999987,-0.03333300000000028,3.143333,3.113333
2015-02-10,3.123333,3.186666,3.1,3.113333,20343000,2.347402,-0.020000000000000018,0.02666600000000008,-0.009999999999999787,-3644400.0,-0.022619999999999862,9.443332,9.556666,9.280000000000001,79247100.0,7.087446,3.1477773333333334,0.026942833858623817,3.1855553333333333,0.025018496863985728,3.0933333333333337,0.02081665999466078,26415700.0,7584237.838438349,2.362482,0.013059663089067195,9.755209028889,9.953019077778,9.6823323,9.723975698889,63537963.219000004,7.331718130866001,10.154840195556002,9.8786646,9.921152417778,64826346.438,7.4803861417320014,9.610000000000001,9.6513323,63063300.0,7.276946200000001,9.692842368889,63334533.219,7.308244110866,413837649000000.0,47753198.88600001,5.510296149604001,0.08666600000000013,0.07333300000000031,-0.013332999999999817,-0.010000000000000231,0.06333300000000008,-0.023333000000000048,3.143333,2.99
2015-02-11,3.1,3.1,2.95,2.99,88685700,2.254411,-0.023333000000000048,-0.08666600000000013,-0.1499999999999999,68342700.0,-0.09299100000000005,9.366666,9.446666,9.16,133016100.0,6.9718350000000004,3.1222220000000003,0.02168785289050336,3.1488886666666667,0.044388570435791884,3.0533333333333332,0.08962886439832493,44338700.0,38448832.48669587,2.323945,0.06127111037838225,9.610000000000001,9.610000000000001,9.145000000000001,9.269,274925670.0,6.988674100000001,9.610000000000001,9.145000000000001,9.269,274925670.0,6.988674100000001,8.7025,8.820500000000001,261622815.00000003,6.650512450000001,8.940100000000001,265170243.00000003,6.740688890000001,7865153384490000.0,199934017.6227,5.082368956921001,0.1499999999999999,0.10999999999999988,-0.040000000000000036,-0.10999999999999988,0.0,-0.1499999999999999,3.113333,3.09
2015-02-12,3.033333,3.1,3.03,3.09,30471900,2.32981,-0.06666700000000025,0.0,0.07999999999999963,-58213800.0,0.075399,9.256666000000001,9.386666000000002,9.08,139500600.0,6.931623,3.0855553333333336,0.04670638389271356,3.128888666666667,0.05003663842958732,3.026666666666667,0.07505553499465147,46500200.0,36883071.47581394,2.310541,0.04939941589735539,9.201109088888998,9.4033323,9.190998989999999,9.37299897,92431419.84269999,7.06708955673,9.610000000000001,9.392999999999999,9.579,94462890.0,7.222411000000001,9.1809,9.362699999999998,92329857.0,7.0593243,9.5481,94158171.0,7.1991129,928536689610000.0,70993737.339,5.4280146361,0.07000000000000028,0.010000000000000231,-0.06000000000000005,0.05666700000000002,0.06666700000000025,-0.0033330000000000304,2.99,3.126666
2015-02-13,3.106666,3.14,3.086666,3.126666,26991900,2.357455,0.07333300000000031,0.040000000000000036,0.05666600000000033,-3480000.0,0.027644999999999698,9.239999000000001,9.34,9.066666,146149500.0,6.941675999999999,3.079999666666667,0.0405517228035202,3.1133333333333333,0.02309401076758295,3.0222219999999997,0.06866419628889588,48716500.0,34658048.29300115,2.3138919999999996,0.05333435597248623,9.651373635556,9.754931240000001,9.589240315556001,9.713506955556001,83854818.0054,7.32382529503,9.8596,9.69213124,9.81773124,84754566.0,7.4024087,9.527506995556001,9.650973635556001,83314980.0054,7.27667619503,9.776040275556001,84394656.0054,7.37097439503,728562665610000.0,63632189.61449999,5.557594077025,0.05333399999999999,0.013333999999999957,-0.040000000000000036,0.020000000000000018,0.033333999999999975,-0.020000000000000018,3.09,3.213333
2015-02-18,3.143333,3.25,3.14,3.213333,49479000,2.4228,0.036667000000000005,0.10999999999999988,0.05333399999999999,22487100.0,0.06534500000000021,9.283332000000001,9.49,9.256666,106942800.0,7.1100650000000005,3.0944440000000006,0.056009222124576645,3.1633333333333336,0.07767453465153956,3.085555333333333,0.05500841013275464,35647600.0,12104062.106169151,2.3700216666666667,0.04775171052782623,9.880542348889001,10.21583225,9.87006562,10.100575658889001,155528973.507,7.615667192400001,10.5625,10.205,10.44333225,160806750.0,7.8741,9.8596,10.089865620000001,155364060.0,7.607592,10.325508968889,158992503.507,7.7852631924,2448171441000000.0,119877721.2,5.86995984,0.10999999999999988,0.036667000000000005,-0.07333299999999987,0.06999999999999984,0.10666699999999985,-0.0033330000000000304,3.126666,3.22
2015-02-19,3.206666,3.296666,3.186666,3.22,22229100,2.427828,0.06333299999999964,0.046666000000000096,0.046666000000000096,-27249900.0,0.00502799999999981,9.456665,9.686666,9.413332,98700000.0,7.208083,3.1522216666666663,0.05058909266169227,3.2288886666666667,0.08043833156731436,3.1377773333333336,0.0500370381350981,32900000.0,14553985.595361842,2.4026943333333333,0.03925898822350571,10.282706835555999,10.571306775556,10.218573515556,10.32546452,71281299.1806,7.785233501447999,10.868006715556001,10.505373455556,10.61526452,73281918.1806,8.003738021448,10.154840195556002,10.261064520000001,70836717.1806,7.7366769414480006,10.368400000000001,71577702.0,7.81760616,494132886810000.0,53968431.3948,5.894348797584,0.10999999999999988,0.0766659999999999,-0.033333999999999975,0.013334000000000401,0.0900000000000003,-0.019999999999999574,3.213333,3.236666
